model,experiment_id,threshold,precision,recall,f1,roc_auc,tp,fp,fn,tn,feature_set,sampling_method,timestamp,pca_applied
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_th0.2,0.2,0.20833333333333334,0.9090909090909091,0.3389830508474576,0.9570936639118458,20,76,2,584,full,smote,2025-11-13T02:13:18.890068,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_th0.2,0.2,0.20202020202020202,0.9090909090909091,0.3305785123966942,0.96267217630854,20,79,2,581,full,smote,2025-11-13T02:13:51.630877,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_th0.2,0.2,0.17543859649122806,0.9090909090909091,0.29411764705882354,0.9569559228650137,20,94,2,566,full,smote,2025-11-13T02:14:12.767844,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_th0.2,0.2,0.17857142857142858,0.9090909090909091,0.29850746268656714,0.9564738292011019,20,92,2,568,full,smote,2025-11-13T02:14:39.737876,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_th0.2,0.2,0.21052631578947367,0.9090909090909091,0.3418803418803419,0.9576101928374655,20,75,2,585,full,smote,2025-11-13T02:15:16.155438,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_th0.2,0.2,0.1919191919191919,0.8636363636363636,0.3140495867768595,0.9606749311294767,19,80,3,580,full,smote,2025-11-13T02:15:54.359509,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smsmote_th0.3,0.3,0.24285714285714285,0.7727272727272727,0.3695652173913043,0.9545454545454546,17,53,5,607,full,smote,2025-11-13T02:16:10.435318,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_th0.3,0.3,0.2535211267605634,0.8181818181818182,0.3870967741935484,0.9619490358126722,18,53,4,607,full,smote,2025-11-13T02:16:26.397540,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_th0.3,0.3,0.20689655172413793,0.8181818181818182,0.3302752293577982,0.9532369146005509,18,69,4,591,full,smote,2025-11-13T02:16:36.297935,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_th0.3,0.3,0.20224719101123595,0.8181818181818182,0.32432432432432434,0.9515151515151515,18,71,4,589,full,smote,2025-11-13T02:16:46.226944,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_th0.3,0.3,0.25,0.8181818181818182,0.3829787234042553,0.9534779614325068,18,54,4,606,full,smote,2025-11-13T02:17:00.173430,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_th0.3,0.3,0.24324324324324326,0.8181818181818182,0.375,0.9607438016528925,18,56,4,604,full,smote,2025-11-13T02:17:14.050650,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_th0.3,0.3,0.2571428571428571,0.8181818181818182,0.391304347826087,0.9570936639118458,18,52,4,608,full,smote,2025-11-13T02:17:44.800844,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_th0.3,0.3,0.2535211267605634,0.8181818181818182,0.3870967741935484,0.96267217630854,18,53,4,607,full,smote,2025-11-13T02:18:15.830606,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_th0.3,0.3,0.20454545454545456,0.8181818181818182,0.32727272727272727,0.9569559228650137,18,70,4,590,full,smote,2025-11-13T02:18:35.166975,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_th0.3,0.3,0.20224719101123595,0.8181818181818182,0.32432432432432434,0.9564738292011019,18,71,4,589,full,smote,2025-11-13T02:18:54.539187,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_th0.3,0.3,0.2571428571428571,0.8181818181818182,0.391304347826087,0.9576101928374655,18,52,4,608,full,smote,2025-11-13T02:19:21.870110,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_th0.3,0.3,0.25,0.8181818181818182,0.3829787234042553,0.9606749311294767,18,54,4,606,full,smote,2025-11-13T02:19:49.186945,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smsmote_th0.4,0.4,0.32,0.7272727272727273,0.4444444444444444,0.9545454545454546,16,34,6,626,full,smote,2025-11-13T02:20:05.044951,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_th0.4,0.4,0.3269230769230769,0.7727272727272727,0.4594594594594595,0.9619490358126722,17,35,5,625,full,smote,2025-11-13T02:20:21.134976,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_th0.4,0.4,0.2465753424657534,0.8181818181818182,0.37894736842105264,0.9532369146005509,18,55,4,605,full,smote,2025-11-13T02:20:31.028598,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_th0.4,0.4,0.2608695652173913,0.8181818181818182,0.3956043956043956,0.9515151515151515,18,51,4,609,full,smote,2025-11-13T02:20:40.834908,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_th0.4,0.4,0.32653061224489793,0.7272727272727273,0.4507042253521127,0.9534779614325068,16,33,6,627,full,smote,2025-11-13T02:20:54.891808,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_th0.4,0.4,0.32142857142857145,0.8181818181818182,0.46153846153846156,0.9607438016528925,18,38,4,622,full,smote,2025-11-13T02:21:08.934649,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_th0.4,0.4,0.30612244897959184,0.6818181818181818,0.4225352112676056,0.9570936639118458,15,34,7,626,full,smote,2025-11-13T02:21:39.978590,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_th0.4,0.4,0.3469387755102041,0.7727272727272727,0.4788732394366197,0.96267217630854,17,32,5,628,full,smote,2025-11-13T02:22:20.915017,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_th0.4,0.4,0.2465753424657534,0.8181818181818182,0.37894736842105264,0.9569559228650137,18,55,4,605,full,smote,2025-11-13T02:22:44.665395,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_th0.4,0.4,0.2535211267605634,0.8181818181818182,0.3870967741935484,0.9564738292011019,18,53,4,607,full,smote,2025-11-13T02:23:06.532027,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_th0.4,0.4,0.32,0.7272727272727273,0.4444444444444444,0.9576101928374655,16,34,6,626,full,smote,2025-11-13T02:23:40.138083,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_th0.4,0.4,0.3269230769230769,0.7727272727272727,0.4594594594594595,0.9606749311294767,17,35,5,625,full,smote,2025-11-13T02:24:10.757577,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smsmote_th0.5,0.5,0.42424242424242425,0.6363636363636364,0.509090909090909,0.9545454545454546,14,19,8,641,full,smote,2025-11-13T02:24:28.873973,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_th0.5,0.5,0.41935483870967744,0.5909090909090909,0.49056603773584906,0.9619490358126722,13,18,9,642,full,smote,2025-11-13T02:24:46.778001,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_th0.5,0.5,0.34,0.7727272727272727,0.4722222222222222,0.9532369146005509,17,33,5,627,full,smote,2025-11-13T02:24:58.297436,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_th0.5,0.5,0.2962962962962963,0.7272727272727273,0.42105263157894735,0.9515151515151515,16,38,6,622,full,smote,2025-11-13T02:25:09.591845,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_th0.5,0.5,0.4117647058823529,0.6363636363636364,0.5,0.9534779614325068,14,20,8,640,full,smote,2025-11-13T02:25:25.495440,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_th0.5,0.5,0.42857142857142855,0.6818181818181818,0.5263157894736842,0.9607438016528925,15,20,7,640,full,smote,2025-11-13T02:25:41.348196,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_th0.5,0.5,0.3870967741935484,0.5454545454545454,0.4528301886792453,0.9570936639118458,12,19,10,641,full,smote,2025-11-13T02:26:18.887908,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_th0.5,0.5,0.43333333333333335,0.5909090909090909,0.5,0.96267217630854,13,17,9,643,full,smote,2025-11-13T02:56:55.358317,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_th0.5,0.5,0.34,0.7727272727272727,0.4722222222222222,0.9569559228650137,17,33,5,627,full,smote,2025-11-13T02:57:16.767612,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_th0.5,0.5,0.32075471698113206,0.7727272727272727,0.4533333333333333,0.9564738292011019,17,36,5,624,full,smote,2025-11-13T02:57:38.200149,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_th0.5,0.5,0.375,0.5454545454545454,0.4444444444444444,0.9576101928374655,12,20,10,640,full,smote,2025-11-13T02:58:08.722167,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_th0.5,0.5,0.42857142857142855,0.6818181818181818,0.5263157894736842,0.9606749311294767,15,20,7,640,full,smote,2025-11-13T02:58:39.496448,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smsmote_tomek_th0.1,0.1,0.14383561643835616,0.9545454545454546,0.25,0.9613636363636364,21,125,1,535,full,smote_tomek,2025-11-13T02:58:57.426121,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_tomek_th0.1,0.1,0.1390728476821192,0.9545454545454546,0.24277456647398843,0.9599173553719008,21,130,1,530,full,smote_tomek,2025-11-13T02:59:14.935958,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_tomek_th0.1,0.1,0.13157894736842105,0.9090909090909091,0.22988505747126436,0.9573002754820936,20,132,2,528,full,smote_tomek,2025-11-13T02:59:27.379177,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_tomek_th0.1,0.1,0.12804878048780488,0.9545454545454546,0.22580645161290322,0.9515151515151515,21,143,1,517,full,smote_tomek,2025-11-13T02:59:38.459279,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_tomek_th0.1,0.1,0.14583333333333334,0.9545454545454546,0.25301204819277107,0.9548553719008265,21,123,1,537,full,smote_tomek,2025-11-13T03:17:32.234817,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_tomek_th0.1,0.1,0.14685314685314685,0.9545454545454546,0.2545454545454545,0.9606404958677686,21,122,1,538,full,smote_tomek,2025-11-13T03:17:54.155125,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_tomek_th0.1,0.1,0.14788732394366197,0.9545454545454546,0.25609756097560976,0.959504132231405,21,121,1,539,full,smote_tomek,2025-11-13T03:34:55.406097,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_tomek_th0.1,0.1,0.14093959731543623,0.9545454545454546,0.24561403508771928,0.9573002754820937,21,128,1,532,full,smote_tomek,2025-11-13T03:35:27.521527,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_tomek_th0.1,0.1,0.13548387096774195,0.9545454545454546,0.23728813559322035,0.9557162534435262,21,134,1,526,full,smote_tomek,2025-11-13T03:52:51.626247,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_tomek_th0.1,0.1,0.1320754716981132,0.9545454545454546,0.23204419889502761,0.9547520661157025,21,138,1,522,full,smote_tomek,2025-11-13T03:53:09.544858,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_tomek_th0.1,0.1,0.14383561643835616,0.9545454545454546,0.25,0.9590220385674931,21,125,1,535,full,smote_tomek,2025-11-13T04:31:35.826556,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_tomek_th0.1,0.1,0.14685314685314685,0.9545454545454546,0.2545454545454545,0.9578856749311295,21,122,1,538,full,smote_tomek,2025-11-13T06:19:17.753353,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smsmote_tomek_th0.2,0.2,0.20833333333333334,0.9090909090909091,0.3389830508474576,0.9613636363636364,20,76,2,584,full,smote_tomek,2025-11-13T06:19:41.489165,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_tomek_th0.2,0.2,0.20408163265306123,0.9090909090909091,0.3333333333333333,0.9599173553719008,20,78,2,582,full,smote_tomek,2025-11-13T06:19:56.005982,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_tomek_th0.2,0.2,0.17857142857142858,0.9090909090909091,0.29850746268656714,0.9573002754820936,20,92,2,568,full,smote_tomek,2025-11-13T07:11:45.522592,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_tomek_th0.2,0.2,0.18018018018018017,0.9090909090909091,0.3007518796992481,0.9515151515151515,20,91,2,569,full,smote_tomek,2025-11-13T07:12:03.446427,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_tomek_th0.2,0.2,0.20833333333333334,0.9090909090909091,0.3389830508474576,0.9548553719008265,20,76,2,584,full,smote_tomek,2025-11-13T07:12:16.425795,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_tomek_th0.2,0.2,0.20408163265306123,0.9090909090909091,0.3333333333333333,0.9606404958677686,20,78,2,582,full,smote_tomek,2025-11-13T07:12:29.461743,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_tomek_th0.2,0.2,0.2127659574468085,0.9090909090909091,0.3448275862068966,0.959504132231405,20,74,2,586,full,smote_tomek,2025-11-13T07:50:51.404855,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_tomek_th0.2,0.2,0.20618556701030927,0.9090909090909091,0.33613445378151263,0.9573002754820937,20,77,2,583,full,smote_tomek,2025-11-13T07:51:33.056246,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_tomek_th0.2,0.2,0.18518518518518517,0.9090909090909091,0.3076923076923077,0.9557162534435262,20,88,2,572,full,smote_tomek,2025-11-13T07:51:54.498302,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_tomek_th0.2,0.2,0.18181818181818182,0.9090909090909091,0.30303030303030304,0.9547520661157025,20,90,2,570,full,smote_tomek,2025-11-13T07:52:14.622716,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_tomek_th0.2,0.2,0.20408163265306123,0.9090909090909091,0.3333333333333333,0.9590220385674931,20,78,2,582,full,smote_tomek,2025-11-13T07:52:42.613750,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_tomek_th0.2,0.2,0.21052631578947367,0.9090909090909091,0.3418803418803419,0.9578856749311295,20,75,2,585,full,smote_tomek,2025-11-13T07:53:10.094854,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smsmote_tomek_th0.3,0.3,0.24324324324324326,0.8181818181818182,0.375,0.9613636363636364,18,56,4,604,full,smote_tomek,2025-11-13T07:53:28.425012,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_tomek_th0.3,0.3,0.2465753424657534,0.8181818181818182,0.37894736842105264,0.9599173553719008,18,55,4,605,full,smote_tomek,2025-11-13T07:53:44.963460,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_tomek_th0.3,0.3,0.2111111111111111,0.8636363636363636,0.3392857142857143,0.9573002754820936,19,71,3,589,full,smote_tomek,2025-11-13T07:53:56.070315,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_tomek_th0.3,0.3,0.2222222222222222,0.9090909090909091,0.35714285714285715,0.9515151515151515,20,70,2,590,full,smote_tomek,2025-11-13T07:54:06.821965,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_tomek_th0.3,0.3,0.2535211267605634,0.8181818181818182,0.3870967741935484,0.9548553719008265,18,53,4,607,full,smote_tomek,2025-11-13T07:54:23.939838,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_tomek_th0.3,0.3,0.2602739726027397,0.8636363636363636,0.4,0.9606404958677686,19,54,3,606,full,smote_tomek,2025-11-13T07:54:40.718268,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_tomek_th0.3,0.3,0.2465753424657534,0.8181818181818182,0.37894736842105264,0.959504132231405,18,55,4,605,full,smote_tomek,2025-11-13T07:55:16.219884,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_tomek_th0.3,0.3,0.25,0.8181818181818182,0.3829787234042553,0.9573002754820937,18,54,4,606,full,smote_tomek,2025-11-13T07:55:52.773146,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_tomek_th0.3,0.3,0.20454545454545456,0.8181818181818182,0.32727272727272727,0.9557162534435262,18,70,4,590,full,smote_tomek,2025-11-13T07:56:13.839830,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_tomek_th0.3,0.3,0.21052631578947367,0.9090909090909091,0.3418803418803419,0.9547520661157025,20,75,2,585,full,smote_tomek,2025-11-13T07:56:34.709801,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_tomek_th0.3,0.3,0.24324324324324326,0.8181818181818182,0.375,0.9590220385674931,18,56,4,604,full,smote_tomek,2025-11-13T07:57:07.725777,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_tomek_th0.3,0.3,0.25,0.8636363636363636,0.3877551020408163,0.9578856749311295,19,57,3,603,full,smote_tomek,2025-11-13T07:57:40.813115,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smsmote_tomek_th0.4,0.4,0.3333333333333333,0.8181818181818182,0.47368421052631576,0.9613636363636364,18,36,4,624,full,smote_tomek,2025-11-13T07:58:00.214095,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_tomek_th0.4,0.4,0.3125,0.6818181818181818,0.42857142857142855,0.9599173553719008,15,33,7,627,full,smote_tomek,2025-11-13T07:58:17.580499,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_tomek_th0.4,0.4,0.2647058823529412,0.8181818181818182,0.4,0.9573002754820936,18,50,4,610,full,smote_tomek,2025-11-13T07:58:28.277032,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_tomek_th0.4,0.4,0.2361111111111111,0.7727272727272727,0.3617021276595745,0.9515151515151515,17,55,5,605,full,smote_tomek,2025-11-13T07:58:40.001823,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_tomek_th0.4,0.4,0.3090909090909091,0.7727272727272727,0.44155844155844154,0.9548553719008265,17,38,5,622,full,smote_tomek,2025-11-13T07:58:55.034246,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_tomek_th0.4,0.4,0.2962962962962963,0.7272727272727273,0.42105263157894735,0.9606404958677686,16,38,6,622,full,smote_tomek,2025-11-13T07:59:10.567829,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_tomek_th0.4,0.4,0.36,0.8181818181818182,0.5,0.959504132231405,18,32,4,628,full,smote_tomek,2025-11-13T07:59:43.520813,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_tomek_th0.4,0.4,0.3191489361702128,0.6818181818181818,0.43478260869565216,0.9573002754820937,15,32,7,628,full,smote_tomek,2025-11-13T08:00:14.688841,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_tomek_th0.4,0.4,0.2537313432835821,0.7727272727272727,0.38202247191011235,0.9557162534435262,17,50,5,610,full,smote_tomek,2025-11-13T08:00:35.681868,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_tomek_th0.4,0.4,0.2465753424657534,0.8181818181818182,0.37894736842105264,0.9547520661157025,18,55,4,605,full,smote_tomek,2025-11-13T08:00:57.145939,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_tomek_th0.4,0.4,0.3333333333333333,0.8181818181818182,0.47368421052631576,0.9590220385674931,18,36,4,624,full,smote_tomek,2025-11-13T08:01:25.208595,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_tomek_th0.4,0.4,0.2962962962962963,0.7272727272727273,0.42105263157894735,0.9578856749311295,16,38,6,622,full,smote_tomek,2025-11-13T08:01:52.623440,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smsmote_tomek_th0.5,0.5,0.45161290322580644,0.6363636363636364,0.5283018867924528,0.9613636363636364,14,17,8,643,full,smote_tomek,2025-11-13T08:02:09.939004,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_tomek_th0.5,0.5,0.42424242424242425,0.6363636363636364,0.509090909090909,0.9599173553719008,14,19,8,641,full,smote_tomek,2025-11-13T08:02:31.063841,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_tomek_th0.5,0.5,0.3148148148148148,0.7727272727272727,0.4473684210526316,0.9573002754820936,17,37,5,623,full,smote_tomek,2025-11-13T08:02:41.986536,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_tomek_th0.5,0.5,0.2982456140350877,0.7727272727272727,0.43037974683544306,0.9515151515151515,17,40,5,620,full,smote_tomek,2025-11-13T08:02:52.715400,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_tomek_th0.5,0.5,0.41025641025641024,0.7272727272727273,0.5245901639344263,0.9548553719008265,16,23,6,637,full,smote_tomek,2025-11-13T08:03:07.015384,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_tomek_th0.5,0.5,0.39473684210526316,0.6818181818181818,0.5,0.9606404958677686,15,23,7,637,full,smote_tomek,2025-11-13T08:03:21.699558,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_tomek_th0.5,0.5,0.4666666666666667,0.6363636363636364,0.5384615384615384,0.959504132231405,14,16,8,644,full,smote_tomek,2025-11-13T08:03:56.613827,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_tomek_th0.5,0.5,0.4666666666666667,0.6363636363636364,0.5384615384615384,0.9573002754820937,14,16,8,644,full,smote_tomek,2025-11-13T08:04:29.670970,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_tomek_th0.5,0.5,0.3333333333333333,0.7727272727272727,0.4657534246575342,0.9557162534435262,17,34,5,626,full,smote_tomek,2025-11-13T08:04:50.477014,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_tomek_th0.5,0.5,0.2962962962962963,0.7272727272727273,0.42105263157894735,0.9547520661157025,16,38,6,622,full,smote_tomek,2025-11-13T08:05:11.452509,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_tomek_th0.5,0.5,0.4166666666666667,0.6818181818181818,0.5172413793103449,0.9590220385674931,15,21,7,639,full,smote_tomek,2025-11-13T08:05:41.340296,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_tomek_th0.5,0.5,0.3783783783783784,0.6363636363636364,0.4745762711864407,0.9578856749311295,14,23,8,637,full,smote_tomek,2025-11-13T08:06:11.176966,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smsmoteenn_th0.1,0.1,0.12804878048780488,0.9545454545454546,0.22580645161290322,0.9493801652892563,21,143,1,517,full,smoteenn,2025-11-13T08:06:23.501860,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmoteenn_th0.1,0.1,0.13496932515337423,1.0,0.23783783783783785,0.9537190082644629,22,141,0,519,full,smoteenn,2025-11-13T08:06:35.746578,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmoteenn_th0.1,0.1,0.13095238095238096,1.0,0.23157894736842105,0.9538567493112948,22,146,0,514,full,smoteenn,2025-11-13T08:06:46.423114,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmoteenn_th0.1,0.1,0.12209302325581395,0.9545454545454546,0.21649484536082475,0.9506198347107437,21,151,1,509,full,smoteenn,2025-11-13T08:06:54.802593,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmoteenn_th0.1,0.1,0.13496932515337423,1.0,0.23783783783783785,0.953374655647383,22,141,0,519,full,smoteenn,2025-11-13T08:07:05.805533,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmoteenn_th0.1,0.1,0.12883435582822086,0.9545454545454546,0.22702702702702704,0.9535812672176309,21,142,1,518,full,smoteenn,2025-11-13T08:07:18.106782,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmoteenn_th0.1,0.1,0.13333333333333333,1.0,0.23529411764705882,0.9511019283746557,22,143,0,517,full,smoteenn,2025-11-13T08:07:44.630267,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmoteenn_th0.1,0.1,0.13496932515337423,1.0,0.23783783783783785,0.953236914600551,22,141,0,519,full,smoteenn,2025-11-13T08:08:08.789671,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmoteenn_th0.1,0.1,0.1286549707602339,1.0,0.22797927461139897,0.952892561983471,22,149,0,511,full,smoteenn,2025-11-13T08:08:24.362194,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmoteenn_th0.1,0.1,0.125,1.0,0.2222222222222222,0.9539256198347107,22,154,0,506,full,smoteenn,2025-11-13T08:08:40.934298,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmoteenn_th0.1,0.1,0.1375,1.0,0.24175824175824176,0.9511707988980717,22,138,0,522,full,smoteenn,2025-11-13T08:09:05.309980,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmoteenn_th0.1,0.1,0.1346153846153846,0.9545454545454546,0.23595505617977527,0.9533057851239669,21,135,1,525,full,smoteenn,2025-11-13T08:09:27.618248,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smsmoteenn_th0.2,0.2,0.17857142857142858,0.9090909090909091,0.29850746268656714,0.9493801652892563,20,92,2,568,full,smoteenn,2025-11-13T08:09:41.106152,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmoteenn_th0.2,0.2,0.17117117117117117,0.8636363636363636,0.2857142857142857,0.9537190082644629,19,92,3,568,full,smoteenn,2025-11-13T08:09:54.435287,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmoteenn_th0.2,0.2,0.1694915254237288,0.9090909090909091,0.2857142857142857,0.9538567493112948,20,98,2,562,full,smoteenn,2025-11-13T08:10:03.021290,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmoteenn_th0.2,0.2,0.168,0.9545454545454546,0.2857142857142857,0.9506198347107437,21,104,1,556,full,smoteenn,2025-11-13T08:10:12.355391,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmoteenn_th0.2,0.2,0.1694915254237288,0.9090909090909091,0.2857142857142857,0.953374655647383,20,98,2,562,full,smoteenn,2025-11-13T08:10:24.957190,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmoteenn_th0.2,0.2,0.1834862385321101,0.9090909090909091,0.3053435114503817,0.9535812672176309,20,89,2,571,full,smoteenn,2025-11-13T08:10:38.108214,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmoteenn_th0.2,0.2,0.17117117117117117,0.8636363636363636,0.2857142857142857,0.9511019283746557,19,92,3,568,full,smoteenn,2025-11-13T08:11:01.806832,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmoteenn_th0.2,0.2,0.16521739130434782,0.8636363636363636,0.2773722627737226,0.953236914600551,19,96,3,564,full,smoteenn,2025-11-13T08:11:24.393394,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmoteenn_th0.2,0.2,0.16260162601626016,0.9090909090909091,0.27586206896551724,0.952892561983471,20,103,2,557,full,smoteenn,2025-11-13T08:11:41.460482,
